id;src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description;alphabetic;numeric;symbolic;feature;rdt;rdr;rdb;rdl;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11
51945;darty25.tiff;1;1;2480;3508;508;1565;135;38;508;1565;643;1565;643;1603;508;1603;Business;AAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description;8;0;0;[0.44612314709236034, 0.20483870967741935, 0.05443548387096774, 0.010832383124287344, 1.0, 0.0, 0.0];;;;;0.44612314709236034;0.20483870967741935;0.05443548387096774;0.010832383124287344;1.0;0.0;0.0;;;;
51952;darty25.tiff;1;1;2480;3508;1812;1604;64;38;1812;1604;1876;1604;1876;1642;1812;1642;20.0;NNSN;undefined;OTHER;OTHER;0;3;1;[0.4572405929304447, 0.7306451612903225, 0.025806451612903226, 0.010832383124287344, 0.0, 0.75, 0.25];-0.022234891676168756;;0.011972633979475485;;0.4572405929304447;0.7306451612903225;0.025806451612903226;0.010832383124287344;0.0;0.75;0.25;-0.022234891676168756;;0.011972633979475485;
51953;darty25.tiff;1;1;2480;3508;183;1684;240;38;183;1684;423;1684;423;1722;183;1722;0617885016844;NNNNNNNNNNNNN;SNO;SNO;SNO;0;13;0;[0.48004561003420754, 0.07379032258064516, 0.0967741935483871, 0.010832383124287344, 0.0, 1.0, 0.0];-0.04503990877993159;0.00967741935483871;;;0.48004561003420754;0.07379032258064516;0.0967741935483871;0.010832383124287344;0.0;1.0;0.0;-0.04503990877993159;0.00967741935483871;;
51954;darty25.tiff;1;1;2480;3508;447;1684;46;38;447;1684;493;1684;493;1722;447;1722;1.0;NSN;QTY;QUANTITY;Quantity;0;2;1;[0.48004561003420754, 0.18024193548387096, 0.018548387096774192, 0.010832383124287344, 0.0, 0.6666666666666666, 0.3333333333333333];-0.04503990877993159;0.006048387096774193;;-0.00967741935483871;0.48004561003420754;0.18024193548387096;0.018548387096774192;0.010832383124287344;0.0;0.6666666666666666;0.3333333333333333;-0.04503990877993159;0.006048387096774193;;-0.00967741935483871
51955;darty25.tiff;1;1;2480;3508;508;1684;98;38;508;1684;606;1684;606;1722;508;1722;Coque;AAAAA;PD;PRODUCT_DESCRIPTION;Product Description;5;0;0;[0.48004561003420754, 0.20483870967741935, 0.03951612903225806, 0.010832383124287344, 1.0, 0.0, 0.0];-0.033922462941847205;0.0036290322580645163;0.00028506271379703536;-0.006048387096774193;0.48004561003420754;0.20483870967741935;0.03951612903225806;0.010832383124287344;1.0;0.0;0.0;-0.033922462941847205;0.0036290322580645163;0.00028506271379703536;-0.006048387096774193
51956;darty25.tiff;1;1;2480;3508;615;1684;37;38;615;1684;652;1684;652;1722;615;1722;de;AA;PD;PRODUCT_DESCRIPTION;Product Description;2;0;0;[0.48004561003420754, 0.24798387096774194, 0.014919354838709677, 0.010832383124287344, 1.0, 0.0, 0.0];;0.004032258064516129;;-0.0036290322580645163;0.48004561003420754;0.24798387096774194;0.014919354838709677;0.010832383124287344;1.0;0.0;0.0;;0.004032258064516129;;-0.0036290322580645163
51957;darty25.tiff;1;1;2480;3508;662;1684;146;38;662;1684;808;1684;808;1722;662;1722;protection;AAAAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description;10;0;0;[0.48004561003420754, 0.2669354838709677, 0.05887096774193548, 0.010832383124287344, 1.0, 0.0, 0.0];-0.033922462941847205;0.0036290322580645163;0.00028506271379703536;-0.004032258064516129;0.48004561003420754;0.2669354838709677;0.05887096774193548;0.010832383124287344;1.0;0.0;0.0;-0.033922462941847205;0.0036290322580645163;0.00028506271379703536;-0.004032258064516129
51958;darty25.tiff;1;1;2480;3508;817;1684;113;38;817;1684;930;1684;930;1722;817;1722;Powera;AAAAAA;PD;PRODUCT_DESCRIPTION;Product Description;6;0;0;[0.48004561003420754, 0.3294354838709677, 0.045564516129032256, 0.010832383124287344, 1.0, 0.0, 0.0];-0.033922462941847205;0.004032258064516129;0.00028506271379703536;-0.0036290322580645163;0.48004561003420754;0.3294354838709677;0.045564516129032256;0.010832383124287344;1.0;0.0;0.0;-0.033922462941847205;0.004032258064516129;0.00028506271379703536;-0.0036290322580645163
51959;darty25.tiff;1;1;2480;3508;940;1684;113;38;940;1684;1053;1684;1053;1722;940;1722;Housse;AAAAAA;PD;PRODUCT_DESCRIPTION;Product Description;6;0;0;[0.48004561003420754, 0.3790322580645161, 0.045564516129032256, 0.010832383124287344, 1.0, 0.0, 0.0];;0.06169354838709677;0.09122006841505131;-0.004032258064516129;0.48004561003420754;0.3790322580645161;0.045564516129032256;0.010832383124287344;1.0;0.0;0.0;;0.06169354838709677;0.09122006841505131;-0.004032258064516129
51963;darty25.tiff;1;1;2480;3508;1206;1684;37;38;1206;1684;1243;1684;1243;1722;1206;1722;23;NN;undefined;OTHER;OTHER;0;2;0;[0.48004561003420754, 0.48629032258064514, 0.014919354838709677, 0.010832383124287344, 0.0, 1.0, 0.0];-0.04503990877993159;0.004032258064516129;0.09122006841505131;-0.06169354838709677;0.48004561003420754;0.48629032258064514;0.014919354838709677;0.010832383124287344;0.0;1.0;0.0;-0.04503990877993159;0.004032258064516129;0.09122006841505131;-0.06169354838709677
51964;darty25.tiff;1;1;2480;3508;1253;1684;51;38;1253;1684;1304;1684;1304;1722;1253;1722;dic,;AAAS;undefined;OTHER;OTHER;3;0;1;[0.48004561003420754, 0.505241935483871, 0.02056451612903226, 0.010832383124287344, 0.75, 0.0, 0.25];-0.04503990877993159;0.004032258064516129;;-0.004032258064516129;0.48004561003420754;0.505241935483871;0.02056451612903226;0.010832383124287344;0.75;0.0;0.25;-0.04503990877993159;0.004032258064516129;;-0.004032258064516129
51965;darty25.tiff;1;1;2480;3508;1314;1684;74;38;1314;1684;1388;1684;1388;1722;1314;1722;1990;NNNN;undefined;OTHER;OTHER;0;4;0;[0.48004561003420754, 0.5298387096774193, 0.029838709677419355, 0.010832383124287344, 0.0, 1.0, 0.0];-0.04503990877993159;0.05120967741935484;0.36659064994298746;-0.004032258064516129;0.48004561003420754;0.5298387096774193;0.029838709677419355;0.010832383124287344;0.0;1.0;0.0;-0.04503990877993159;0.05120967741935484;0.36659064994298746;-0.004032258064516129
51966;darty25.tiff;1;1;2480;3508;1515;1684;83;38;1515;1684;1598;1684;1598;1722;1515;1722;24,99;NNSNN;PTWTX;PRODUCT_TOTAL_PRICE_WITHOUT_TAX;Product Total Price without TAX;0;4;1;[0.48004561003420754, 0.6108870967741935, 0.03346774193548387, 0.010832383124287344, 0.0, 0.8, 0.2];-0.04503990877993159;0.08629032258064516;0.09122006841505131;-0.05120967741935484;0.48004561003420754;0.6108870967741935;0.03346774193548387;0.010832383124287344;0.0;0.8;0.2;-0.04503990877993159;0.08629032258064516;0.09122006841505131;-0.05120967741935484
51967;darty25.tiff;1;1;2480;3508;1812;1684;64;38;1812;1684;1876;1684;1876;1722;1812;1722;5,00;NSNN;TXR;TAX_RATE;Tax Rate;0;3;1;[0.48004561003420754, 0.7306451612903225, 0.025806451612903226, 0.010832383124287344, 0.0, 0.75, 0.25];-0.011972633979475485;0.10362903225806451;0.011117445838084378;-0.08629032258064516;0.48004561003420754;0.7306451612903225;0.025806451612903226;0.010832383124287344;0.0;0.75;0.25;-0.011972633979475485;0.10362903225806451;0.011117445838084378;-0.08629032258064516
51968;darty25.tiff;1;1;2480;3508;2133;1684;83;38;2133;1684;2216;1684;2216;1722;2133;1722;29,99;NNSNN;undefined;OTHER;OTHER;0;4;1;[0.48004561003420754, 0.8600806451612903, 0.03346774193548387, 0.010832383124287344, 0.0, 0.8, 0.2];-0.04503990877993159;;0.033922462941847205;-0.10362903225806451;0.48004561003420754;0.8600806451612903;0.03346774193548387;0.010832383124287344;0.0;0.8;0.2;-0.04503990877993159;;0.033922462941847205;-0.10362903225806451
51960;darty25.tiff;1;1;2480;3508;508;1723;116;38;508;1723;624;1723;624;1761;508;1761;Support;AAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description;7;0;0;[0.4911630558722919, 0.20483870967741935, 0.0467741935483871, 0.010832383124287344, 1.0, 0.0, 0.0];-0.00028506271379703536;0.004032258064516129;0.02280501710376283;;0.4911630558722919;0.20483870967741935;0.0467741935483871;0.010832383124287344;1.0;0.0;0.0;-0.00028506271379703536;0.004032258064516129;0.02280501710376283;
51961;darty25.tiff;1;1;2480;3508;634;1723;98;38;634;1723;732;1723;732;1761;634;1761;Switch;AAAAAA;PD;PRODUCT_DESCRIPTION;Product Description;6;0;0;[0.4911630558722919, 0.25564516129032255, 0.03951612903225806, 0.010832383124287344, 1.0, 0.0, 0.0];-0.00028506271379703536;0.0036290322580645163;0.02280501710376283;-0.004032258064516129;0.4911630558722919;0.25564516129032255;0.03951612903225806;0.010832383124287344;1.0;0.0;0.0;-0.00028506271379703536;0.0036290322580645163;0.02280501710376283;-0.004032258064516129
51962;darty25.tiff;1;1;2480;3508;741;1723;83;38;741;1723;824;1723;824;1761;741;1761;Zelda;AAAAA;PD;PRODUCT_DESCRIPTION;Product Description;5;0;0;[0.4911630558722919, 0.29879032258064514, 0.03346774193548387, 0.010832383124287344, 1.0, 0.0, 0.0];-0.00028506271379703536;;;-0.0036290322580645163;0.4911630558722919;0.29879032258064514;0.03346774193548387;0.010832383124287344;1.0;0.0;0.0;-0.00028506271379703536;;;-0.0036290322580645163
51969;darty25.tiff;1;1;2480;3508;1812;1761;64;38;1812;1761;1876;1761;1876;1799;1812;1799;20.0;NNSN;undefined;OTHER;OTHER;0;3;1;[0.5019954389965793, 0.7306451612903225, 0.025806451612903226, 0.010832383124287344, 0.0, 0.75, 0.25];-0.011117445838084378;;0.06927023945267959;;0.5019954389965793;0.7306451612903225;0.025806451612903226;0.010832383124287344;0.0;0.75;0.25;-0.011117445838084378;;0.06927023945267959;
51970;darty25.tiff;1;1;2480;3508;508;1841;74;38;508;1841;582;1841;582;1879;508;1879;Frais;AAAAA;undefined;OTHER;OTHER;5;0;0;[0.5248004561003421, 0.20483870967741935, 0.029838709677419355, 0.010832383124287344, 1.0, 0.0, 0.0];-0.02280501710376283;0.0036290322580645163;;;0.5248004561003421;0.20483870967741935;0.029838709677419355;0.010832383124287344;1.0;0.0;0.0;-0.02280501710376283;0.0036290322580645163;;
51971;darty25.tiff;1;1;2480;3508;591;1841;176;38;591;1841;767;1841;767;1879;591;1879;d'expédition;ASAAAAAAAAAA;undefined;OTHER;OTHER;11;0;1;[0.5248004561003421, 0.23830645161290323, 0.07096774193548387, 0.010832383124287344, 0.9166666666666666, 0.0, 0.08333333333333333];-0.02280501710376283;0.5508064516129032;0.3218358038768529;-0.0036290322580645163;0.5248004561003421;0.23830645161290323;0.07096774193548387;0.010832383124287344;0.9166666666666666;0.0;0.08333333333333333;-0.02280501710376283;0.5508064516129032;0.3218358038768529;-0.0036290322580645163
51972;darty25.tiff;1;1;2480;3508;2133;1841;133;38;2133;1841;2266;1841;2266;1879;2133;1879;OFFERT;AAAAAA;undefined;OTHER;OTHER;6;0;0;[0.5248004561003421, 0.8600806451612903, 0.053629032258064514, 0.010832383124287344, 1.0, 0.0, 0.0];-0.033922462941847205;;0.046465222348916764;-0.5508064516129032;0.5248004561003421;0.8600806451612903;0.053629032258064514;0.010832383124287344;1.0;0.0;0.0;-0.033922462941847205;;0.046465222348916764;-0.5508064516129032
51973;darty25.tiff;1;1;2480;3508;1041;2042;89;44;1041;2042;1130;2042;1130;2086;1041;2086;Total;AAAAA;undefined;OTHER;OTHER;5;0;0;[0.5820980615735462, 0.419758064516129, 0.03588709677419355, 0.012542759407069556, 1.0, 0.0, 0.0];-0.09122006841505131;0.004435483870967742;0.06955530216647662;;0.5820980615735462;0.419758064516129;0.03588709677419355;0.012542759407069556;1.0;0.0;0.0;-0.09122006841505131;0.004435483870967742;0.06955530216647662;
51974;darty25.tiff;1;1;2480;3508;1141;2042;125;44;1141;2042;1266;2042;1266;2086;1141;2086;facturé;AAAAAAA;undefined;OTHER;OTHER;7;0;0;[0.5820980615735462, 0.4600806451612903, 0.05040322580645161, 0.012542759407069556, 1.0, 0.0, 0.0];-0.09122006841505131;0.004435483870967742;0.06955530216647662;-0.004435483870967742;0.5820980615735462;0.4600806451612903;0.05040322580645161;0.012542759407069556;1.0;0.0;0.0;-0.09122006841505131;0.004435483870967742;0.06955530216647662;-0.004435483870967742
51975;darty25.tiff;1;1;2480;3508;1277;2042;12;44;1277;2042;1289;2042;1289;2086;1277;2086;:;S;undefined;OTHER;OTHER;0;0;1;[0.5820980615735462, 0.5149193548387097, 0.004838709677419355, 0.012542759407069556, 0.0, 0.0, 1.0];;0.08830645161290322;0.06955530216647662;-0.004435483870967742;0.5820980615735462;0.5149193548387097;0.004838709677419355;0.012542759407069556;0.0;0.0;1.0;;0.08830645161290322;0.06955530216647662;-0.004435483870967742
51976;darty25.tiff;1;1;2480;3508;1508;2042;114;43;1508;2042;1622;2042;1622;2085;1508;2085;439,09;NNNSNN;TWTX;TOTAL_WITHOUT_TAX;TWTXS;0;5;1;[0.5820980615735462, 0.6080645161290322, 0.04596774193548387, 0.01225769669327252, 0.0, 0.8333333333333334, 0.16666666666666666];-0.09122006841505131;0.0717741935483871;0.06984036488027366;-0.08830645161290322;0.5820980615735462;0.6080645161290322;0.04596774193548387;0.01225769669327252;0.0;0.8333333333333334;0.16666666666666666;-0.09122006841505131;0.0717741935483871;0.06984036488027366;-0.08830645161290322
51977;darty25.tiff;1;1;2480;3508;1800;2042;93;43;1800;2042;1893;2042;1893;2085;1800;2085;87,82;NNSNN;TTX;TOTAL_TAX;Total Tax;0;4;1;[0.5820980615735462, 0.7258064516129032, 0.0375, 0.01225769669327252, 0.0, 0.8, 0.2];-0.06927023945267959;0.08508064516129032;0.1088939566704675;-0.0717741935483871;0.5820980615735462;0.7258064516129032;0.0375;0.01225769669327252;0.0;0.8;0.2;-0.06927023945267959;0.08508064516129032;0.1088939566704675;-0.0717741935483871
51978;darty25.tiff;1;1;2480;3508;2104;2042;114;43;2104;2042;2218;2042;2218;2085;2104;2085;526,91;NNNSNN;TA;TOTAL_AMOUNT;Total with TAX;0;5;1;[0.5820980615735462, 0.8483870967741935, 0.04596774193548387, 0.01225769669327252, 0.0, 0.8333333333333334, 0.16666666666666666];-0.046465222348916764;;0.06984036488027366;-0.08508064516129032;0.5820980615735462;0.8483870967741935;0.04596774193548387;0.01225769669327252;0.0;0.8333333333333334;0.16666666666666666;-0.046465222348916764;;0.06984036488027366;-0.08508064516129032
51979;darty25.tiff;1;1;2480;3508;941;2330;145;44;941;2330;1086;2330;1086;2374;941;2374;Montant;AAAAAAA;undefined;OTHER;OTHER;7;0;0;[0.6641961231470923, 0.37943548387096776, 0.05846774193548387, 0.012542759407069556, 1.0, 0.0, 0.0];-0.06955530216647662;0.004435483870967742;0.1807297605473204;;0.6641961231470923;0.37943548387096776;0.05846774193548387;0.012542759407069556;1.0;0.0;0.0;-0.06955530216647662;0.004435483870967742;0.1807297605473204;
51980;darty25.tiff;1;1;2480;3508;1097;2330;89;44;1097;2330;1186;2330;1186;2374;1097;2374;réglé;AAAAA;undefined;OTHER;OTHER;5;0;0;[0.6641961231470923, 0.44233870967741934, 0.03588709677419355, 0.012542759407069556, 1.0, 0.0, 0.0];-0.06955530216647662;0.004435483870967742;0.1807297605473204;-0.004435483870967742;0.6641961231470923;0.44233870967741934;0.03588709677419355;0.012542759407069556;1.0;0.0;0.0;-0.06955530216647662;0.004435483870967742;0.1807297605473204;-0.004435483870967742
51981;darty25.tiff;1;1;2480;3508;1197;2330;58;44;1197;2330;1255;2330;1255;2374;1197;2374;par;AAA;undefined;OTHER;OTHER;3;0;0;[0.6641961231470923, 0.48266129032258065, 0.02338709677419355, 0.012542759407069556, 1.0, 0.0, 0.0];;0.004435483870967742;0.1807297605473204;-0.004435483870967742;0.6641961231470923;0.48266129032258065;0.02338709677419355;0.012542759407069556;1.0;0.0;0.0;;0.004435483870967742;0.1807297605473204;-0.004435483870967742
51982;darty25.tiff;1;1;2480;3508;1266;2330;12;44;1266;2330;1278;2330;1278;2374;1266;2374;:;S;undefined;OTHER;OTHER;0;0;1;[0.6641961231470923, 0.510483870967742, 0.004838709677419355, 0.012542759407069556, 0.0, 0.0, 1.0];-0.06955530216647662;0.055645161290322584;0.1807297605473204;-0.004435483870967742;0.6641961231470923;0.510483870967742;0.004838709677419355;0.012542759407069556;0.0;0.0;1.0;-0.06955530216647662;0.055645161290322584;0.1807297605473204;-0.004435483870967742
51983;darty25.tiff;1;1;2480;3508;1416;2330;137;44;1416;2330;1553;2330;1553;2374;1416;2374;Cheque;AAAAAA;PMODE;PAYMENT_MODE;Payment Mode;6;0;0;[0.6641961231470923, 0.5709677419354838, 0.05524193548387097, 0.012542759407069556, 1.0, 0.0, 0.0];-0.06984036488027366;0.22258064516129034;0.1807297605473204;-0.055645161290322584;0.6641961231470923;0.5709677419354838;0.05524193548387097;0.012542759407069556;1.0;0.0;0.0;-0.06984036488027366;0.22258064516129034;0.1807297605473204;-0.055645161290322584
51988;darty25.tiff;1;1;2480;3508;2105;2330;114;44;2105;2330;2219;2330;2219;2374;2105;2374;526,91;NNNSNN;TA;TOTAL_AMOUNT;Total with TAX;0;5;1;[0.6641961231470923, 0.8487903225806451, 0.04596774193548387, 0.012542759407069556, 0.0, 0.8333333333333334, 0.16666666666666666];-0.06984036488027366;;0.026510832383124287;-0.22258064516129034;0.6641961231470923;0.8487903225806451;0.04596774193548387;0.012542759407069556;0.0;0.8333333333333334;0.16666666666666666;-0.06984036488027366;;0.026510832383124287;-0.22258064516129034
51984;darty25.tiff;1;1;2480;3508;1712;2467;122;44;1712;2467;1834;2467;1834;2511;1712;2511;Soldes;AAAAAA;undefined;OTHER;OTHER;6;0;0;[0.7032497149372862, 0.6903225806451613, 0.049193548387096775, 0.012542759407069556, 1.0, 0.0, 0.0];-0.1088939566704675;0.004435483870967742;0.14167616875712657;;0.7032497149372862;0.6903225806451613;0.049193548387096775;0.012542759407069556;1.0;0.0;0.0;-0.1088939566704675;0.004435483870967742;0.14167616875712657;
51985;darty25.tiff;1;1;2480;3508;1845;2467;20;44;1845;2467;1865;2467;1865;2511;1845;2511;à;A;undefined;OTHER;OTHER;1;0;0;[0.7032497149372862, 0.7439516129032258, 0.008064516129032258, 0.012542759407069556, 1.0, 0.0, 0.0];;0.004838709677419355;0.18443557582668188;-0.004435483870967742;0.7032497149372862;0.7439516129032258;0.008064516129032258;0.012542759407069556;1.0;0.0;0.0;;0.004838709677419355;0.18443557582668188;-0.004435483870967742
51986;darty25.tiff;1;1;2480;3508;1877;2467;104;44;1877;2467;1981;2467;1981;2511;1877;2511;régler;AAAAAA;undefined;OTHER;OTHER;6;0;0;[0.7032497149372862, 0.7568548387096774, 0.041935483870967745, 0.012542759407069556, 1.0, 0.0, 0.0];-0.34720638540478904;0.004032258064516129;;-0.004838709677419355;0.7032497149372862;0.7568548387096774;0.041935483870967745;0.012542759407069556;1.0;0.0;0.0;-0.34720638540478904;0.004032258064516129;;-0.004838709677419355
51987;darty25.tiff;1;1;2480;3508;1991;2467;12;44;1991;2467;2003;2467;2003;2511;1991;2511;:;S;undefined;OTHER;OTHER;0;0;1;[0.7032497149372862, 0.8028225806451613, 0.004838709677419355, 0.012542759407069556, 0.0, 0.0, 1.0];;0.04112903225806452;;-0.004032258064516129;0.7032497149372862;0.8028225806451613;0.004838709677419355;0.012542759407069556;0.0;0.0;1.0;;0.04112903225806452;;-0.004032258064516129
51989;darty25.tiff;1;1;2480;3508;2105;2467;72;44;2105;2467;2177;2467;2177;2511;2105;2511;0,00;NSNN;undefined;OTHER;OTHER;0;3;1;[0.7032497149372862, 0.8487903225806451, 0.02903225806451613, 0.012542759407069556, 0.0, 0.75, 0.25];-0.026510832383124287;;;-0.04112903225806452;0.7032497149372862;0.8487903225806451;0.02903225806451613;0.012542759407069556;0.0;0.75;0.25;-0.026510832383124287;;;-0.04112903225806452
51990;darty25.tiff;1;1;2480;3508;667;3008;42;33;667;3008;709;3008;709;3041;667;3041;UN;AA;SN;SUPPLIER_NAME;Seller/Company) name;2;0;0;[0.8574686431014823, 0.26895161290322583, 0.016935483870967744, 0.009407069555302166, 1.0, 0.0, 0.0];-0.3218358038768529;0.0036290322580645163;0.022519954389965794;;0.8574686431014823;0.26895161290322583;0.016935483870967744;0.009407069555302166;1.0;0.0;0.0;-0.3218358038768529;0.0036290322580645163;0.022519954389965794;
51991;darty25.tiff;1;1;2480;3508;718;3008;79;33;718;3008;797;3008;797;3041;718;3041;JOUR;AAAA;SN;SUPPLIER_NAME;Seller/Company) name;4;0;0;[0.8574686431014823, 0.28951612903225804, 0.03185483870967742, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0032258064516129032;;-0.0036290322580645163;0.8574686431014823;0.28951612903225804;0.03185483870967742;0.009407069555302166;1.0;0.0;0.0;;0.0032258064516129032;;-0.0036290322580645163
51992;darty25.tiff;1;1;2480;3508;805;3008;141;33;805;3008;946;3008;946;3041;805;3041;AILLEURS;AAAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name;8;0;0;[0.8574686431014823, 0.3245967741935484, 0.05685483870967742, 0.009407069555302166, 1.0, 0.0, 0.0];-0.1807297605473204;0.0032258064516129032;0.0011402508551881414;-0.0032258064516129032;0.8574686431014823;0.3245967741935484;0.05685483870967742;0.009407069555302166;1.0;0.0;0.0;-0.1807297605473204;0.0032258064516129032;0.0011402508551881414;-0.0032258064516129032
51994;darty25.tiff;1;1;2480;3508;954;3008;9;33;954;3008;963;3008;963;3041;954;3041;-;S;undefined;OTHER;OTHER;0;0;1;[0.8574686431014823, 0.38467741935483873, 0.0036290322580645163, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0036290322580645163;0.0011402508551881414;-0.0032258064516129032;0.8574686431014823;0.38467741935483873;0.0036290322580645163;0.009407069555302166;0.0;0.0;1.0;;0.0036290322580645163;0.0011402508551881414;-0.0032258064516129032
51995;darty25.tiff;1;1;2480;3508;972;3008;61;33;972;3008;1033;3008;1033;3041;972;3041;SNC;AAA;undefined;OTHER;OTHER;3;0;0;[0.8574686431014823, 0.3919354838709677, 0.024596774193548387, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0036290322580645163;;-0.0036290322580645163;0.8574686431014823;0.3919354838709677;0.024596774193548387;0.009407069555302166;1.0;0.0;0.0;;0.0036290322580645163;;-0.0036290322580645163
51996;darty25.tiff;1;1;2480;3508;1042;3008;32;33;1042;3008;1074;3008;1074;3041;1042;3041;au;AA;undefined;OTHER;OTHER;2;0;0;[0.8574686431014823, 0.42016129032258065, 0.012903225806451613, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0032258064516129032;;-0.0036290322580645163;0.8574686431014823;0.42016129032258065;0.012903225806451613;0.009407069555302166;1.0;0.0;0.0;;0.0032258064516129032;;-0.0036290322580645163
51997;darty25.tiff;1;1;2480;3508;1082;3008;84;33;1082;3008;1166;3008;1166;3041;1082;3041;capital;AAAAAAA;undefined;OTHER;OTHER;7;0;0;[0.8574686431014823, 0.43629032258064515, 0.03387096774193549, 0.009407069555302166, 1.0, 0.0, 0.0];-0.1807297605473204;0.0036290322580645163;0.0011402508551881414;-0.0032258064516129032;0.8574686431014823;0.43629032258064515;0.03387096774193549;0.009407069555302166;1.0;0.0;0.0;-0.1807297605473204;0.0036290322580645163;0.0011402508551881414;-0.0032258064516129032
51998;darty25.tiff;1;1;2480;3508;1175;3008;32;33;1175;3008;1207;3008;1207;3041;1175;3041;de;AA;undefined;OTHER;OTHER;2;0;0;[0.8574686431014823, 0.4737903225806452, 0.012903225806451613, 0.009407069555302166, 1.0, 0.0, 0.0];-0.1807297605473204;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163;0.8574686431014823;0.4737903225806452;0.012903225806451613;0.009407069555302166;1.0;0.0;0.0;-0.1807297605473204;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163
51999;darty25.tiff;1;1;2480;3508;1215;3008;97;33;1215;3008;1312;3008;1312;3041;1215;3041;521008;NNNNNN;undefined;OTHER;OTHER;0;6;0;[0.8574686431014823, 0.4899193548387097, 0.039112903225806454, 0.009407069555302166, 0.0, 1.0, 0.0];-0.1807297605473204;0.0036290322580645163;0.0011402508551881414;-0.0032258064516129032;0.8574686431014823;0.4899193548387097;0.039112903225806454;0.009407069555302166;0.0;1.0;0.0;-0.1807297605473204;0.0036290322580645163;0.0011402508551881414;-0.0032258064516129032
52000;darty25.tiff;1;1;2480;3508;1321;3008;45;33;1321;3008;1366;3008;1366;3041;1321;3041;Eur;AAA;undefined;OTHER;OTHER;3;0;0;[0.8574686431014823, 0.5326612903225807, 0.018145161290322582, 0.009407069555302166, 1.0, 0.0, 0.0];-0.36659064994298746;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163;0.8574686431014823;0.5326612903225807;0.018145161290322582;0.009407069555302166;1.0;0.0;0.0;-0.36659064994298746;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163
52001;darty25.tiff;1;1;2480;3508;1374;3008;9;33;1374;3008;1383;3008;1383;3041;1374;3041;-;S;undefined;OTHER;OTHER;0;0;1;[0.8574686431014823, 0.5540322580645162, 0.0036290322580645163, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0068548387096774195;;-0.0032258064516129032;0.8574686431014823;0.5540322580645162;0.0036290322580645163;0.009407069555302166;0.0;0.0;1.0;;0.0068548387096774195;;-0.0032258064516129032
52003;darty25.tiff;1;1;2480;3508;1400;3008;59;33;1400;3008;1459;3008;1459;3041;1400;3041;Siret;AAAAA;undefined;OTHER;OTHER;5;0;0;[0.8574686431014823, 0.5645161290322581, 0.02379032258064516, 0.009407069555302166, 1.0, 0.0, 0.0];-0.1807297605473204;0.0036290322580645163;0.0011402508551881414;-0.0068548387096774195;0.8574686431014823;0.5645161290322581;0.02379032258064516;0.009407069555302166;1.0;0.0;0.0;-0.1807297605473204;0.0036290322580645163;0.0011402508551881414;-0.0068548387096774195
52004;darty25.tiff;1;1;2480;3508;1468;3008;48;33;1468;3008;1516;3008;1516;3041;1468;3041;719;NNN;SSIRET;SUPPLIER_SIRET;Seller Siret;0;3;0;[0.8574686431014823, 0.5919354838709677, 0.01935483870967742, 0.009407069555302166, 0.0, 1.0, 0.0];;0.0036290322580645163;0.0011402508551881414;-0.0036290322580645163;0.8574686431014823;0.5919354838709677;0.01935483870967742;0.009407069555302166;0.0;1.0;0.0;;0.0036290322580645163;0.0011402508551881414;-0.0036290322580645163
52005;darty25.tiff;1;1;2480;3508;1525;3008;48;33;1525;3008;1573;3008;1573;3041;1525;3041;214;NNN;SSIRET;SUPPLIER_SIRET;Seller Siret;0;3;0;[0.8574686431014823, 0.6149193548387096, 0.01935483870967742, 0.009407069555302166, 0.0, 1.0, 0.0];;0.0036290322580645163;0.0011402508551881414;-0.0036290322580645163;0.8574686431014823;0.6149193548387096;0.01935483870967742;0.009407069555302166;0.0;1.0;0.0;;0.0036290322580645163;0.0011402508551881414;-0.0036290322580645163
52006;darty25.tiff;1;1;2480;3508;1582;3008;48;33;1582;3008;1630;3008;1630;3041;1582;3041;309;NNN;SSIRET;SUPPLIER_SIRET;Seller Siret;0;3;0;[0.8574686431014823, 0.6379032258064516, 0.01935483870967742, 0.009407069555302166, 0.0, 1.0, 0.0];;0.0032258064516129032;;-0.0036290322580645163;0.8574686431014823;0.6379032258064516;0.01935483870967742;0.009407069555302166;0.0;1.0;0.0;;0.0032258064516129032;;-0.0036290322580645163
